MM.Entrez,row,EffectSize,condition
11488,11488,-0.09832556481812318,Fluad_168_PBMC
11489,11489,0.22924465955801293,Fluad_4_PBMC
11489,11489,0.1487595147655688,Fluad_8_PBMC
11489,11489,0.26523240311776386,Fluad_24_PBMC
11489,11489,0.15190804418298562,Fluad_48_PBMC
11489,11489,0.11199361906235349,Fluad_72_PBMC
11489,11489,0.11735802816076946,Fluad_168_PBMC
11490,11490,0.04488083348275332,Fluad_4_PBMC
11490,11490,0.06561422128021006,Fluad_8_PBMC
11490,11490,-0.034931255048883295,Fluad_24_PBMC
11490,11490,-0.00703389976745129,Fluad_48_PBMC
11490,11490,-0.027160290696058166,Fluad_72_PBMC
11490,11490,-5.43194046099621e-4,Fluad_168_PBMC
11491,11491,-0.21765517172621562,Fluad_4_PBMC
11491,11491,-0.21123973772162313,Fluad_8_PBMC
11491,11491,-0.3596963078391604,Fluad_24_PBMC
11491,11491,-0.3065720197692042,Fluad_48_PBMC
11491,11491,-0.43759694423547174,Fluad_72_PBMC
11491,11491,-0.237469326076226,Fluad_168_PBMC
11492,11492,0.334262061035548,Fluad_4_PBMC
11492,11492,0.2880302065237938,Fluad_8_PBMC
11492,11492,0.3779190162365127,Fluad_24_PBMC
11492,11492,0.3546363468502215,Fluad_48_PBMC
11492,11492,0.3746937012313787,Fluad_72_PBMC
11492,11492,0.29907009765265496,Fluad_168_PBMC
11495,11495,-0.45153459176006006,Fluad_4_PBMC
11495,11495,-0.17132304917149382,Fluad_8_PBMC
11495,11495,-0.14649793114484283,Fluad_24_PBMC
11495,11495,-0.5588000838241874,Fluad_48_PBMC
11495,11495,-0.14007055902681034,Fluad_72_PBMC
11495,11495,-0.22878024815569667,Fluad_168_PBMC
11496,11496,0.41445924546591095,Fluad_4_PBMC
11496,11496,0.3814238537167962,Fluad_8_PBMC
11496,11496,0.19898886426953738,Fluad_24_PBMC
11496,11496,0.25618933944435873,Fluad_48_PBMC
11496,11496,0.4774697168022421,Fluad_72_PBMC
11496,11496,0.039856382235169685,Fluad_168_PBMC
11500,11500,-0.5208900682701391,Fluad_4_PBMC
11500,11500,-0.7269007884647241,Fluad_8_PBMC
11500,11500,-0.5633927760415258,Fluad_24_PBMC
11500,11500,-0.29825132613077726,Fluad_48_PBMC
11500,11500,-0.44567957779323825,Fluad_72_PBMC
11500,11500,-0.7742482820938046,Fluad_168_PBMC
11501,11501,0.12677152758839533,Fluad_4_PBMC
11501,11501,0.04075346060616955,Fluad_8_PBMC
11501,11501,-0.061876462984278624,Fluad_24_PBMC
11501,11501,0.005666284645372853,Fluad_48_PBMC
11501,11501,-0.11143962788156647,Fluad_72_PBMC
11501,11501,0.034137382677652636,Fluad_168_PBMC
11502,11502,0.05231018566210438,Fluad_4_PBMC
11502,11502,0.06135402101074372,Fluad_8_PBMC
11502,11502,-0.17298923579647366,Fluad_24_PBMC
11502,11502,-0.03871099206207258,Fluad_48_PBMC
11502,11502,-0.06357849345832078,Fluad_72_PBMC
11502,11502,-0.09937964519946296,Fluad_168_PBMC
11504,11504,-0.08699516558866005,Fluad_4_PBMC
11504,11504,-0.09669889375708832,Fluad_8_PBMC
11504,11504,-0.2925279530588377,Fluad_24_PBMC
11504,11504,-0.11944221445122317,Fluad_48_PBMC
11504,11504,0.24520116853350074,Fluad_72_PBMC
11504,11504,-0.2063165584858942,Fluad_168_PBMC
11513,11513,-0.027349313162811948,Fluad_4_PBMC
11513,11513,-0.007429992292176616,Fluad_8_PBMC
11513,11513,-0.11075371373040073,Fluad_24_PBMC
11513,11513,-0.05693228942948794,Fluad_48_PBMC
11513,11513,-0.06394496307850506,Fluad_72_PBMC
11513,11513,-0.003810292493897598,Fluad_168_PBMC
11514,11514,0.21500519133050977,Fluad_4_PBMC
11514,11514,0.4905683077058554,Fluad_8_PBMC
11514,11514,0.519442275419073,Fluad_24_PBMC
11514,11514,0.29042946316278956,Fluad_48_PBMC
11514,11514,0.5223357754973328,Fluad_72_PBMC
11514,11514,0.20379220780811863,Fluad_168_PBMC
11515,11515,0.630773363305678,Fluad_4_PBMC
11515,11515,0.5780640504689865,Fluad_8_PBMC
11515,11515,0.40318178905227076,Fluad_24_PBMC
11515,11515,0.5569754604331055,Fluad_48_PBMC
11515,11515,0.5736462482460039,Fluad_72_PBMC
11515,11515,0.46290002817820664,Fluad_168_PBMC
11516,11516,-0.3895182821709461,Fluad_4_PBMC
11516,11516,-0.49664689431772735,Fluad_8_PBMC
11516,11516,-0.09838264996198684,Fluad_24_PBMC
